tagged_set_id	tagged_set_name	purpose_od	purpose_dc	num_of_images	image_format	labels	horizon	lowest_point_of_hood	highest_point_of_hood	update_gt_date
64e386c97225d01c8be18b89	official_combined_night_urban_and_highway_for_train_updated_added_to_official_super_set_od_train_quad	train	train	39	QUAD	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 18:32:00
63babe8a2426700446d4eb9d	official_combined_night_vans_to_prepare_for_train_updated	train	train	203	QUAD	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 18:32:21
63bac5e92426700446d50ab8	official_batch_2_april21_for_train_updated	train	train	1005	QUAD	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 18:32:33
64e386517225d01c8be18b87	official_crossing_black_car_40m_70m_55m_for_train_updated_added_to_official_super_set_od_train_quad	train	train	1	QUAD	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 18:44:20
63bac9422426700446d59e00	official_batch_1_pokemon_mfc520_night_images_for_train_updated	train	train	1941	QUAD	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 18:53:21
63badaee2426700446d5bbee	official_urbanic_country_night_for_train_updated	train	train	608	QUAD	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 18:53:52
63badb162426700446d5c011	official_night_dataset_for_train_updated	train	train	345	QUAD	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 18:53:56
642ad73abe8ede2209d087bf	official_drab_lynn_for_train_updated	train	train	7240	QUAD	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 18:54:09
642d3098be8ede2209d0937b	official_ncap_4w_for_train_updated	train	train	41	QUAD	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 18:54:12
642d3218be8ede2209d09387	official_data_for_4w_training_classifier_for_train_updated	train	train	553	QUAD	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 18:54:15
642d32bdbe8ede2209d0938e	official_night_van_as_car_tagging_problems_for_train_updated	train	train	352	QUAD	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 18:54:19
64dc92277225d01c8be1612f	official_filtered_ncap_1912_for_train_updated	train	train	120	QUAD	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 18:54:22
64dc91ff7225d01c8be1612b	official_grid_yellow_vest_02_for_train_updated	train	train	198	QUAD	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 18:54:26
64dc91b17225d01c8be16121	official_racam_batch3a_rig3_50s_part1_for_train_updated	train	train	3264	QUAD	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 18:54:33
63f36213be8ede2209ce1cdc	amba4_germany_for_train	train	train	127	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 19:05:36
62f5099907d51f1227acd677	sanity_ped_cross_10m_combined_v1_new	train	train	920	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 19:05:50
62fa39b107d51f1227c834a8	sanity_ped_cross_05m_combined_v1_new	train	train	959	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 19:05:59
62bd99c7ebb0ff6db821686e	youtube_beverly_hills_day_train	train	train	465	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 19:06:40
62f8c71307d51f1227bd7aff	sanity_ped_cross_70m_combined_v1_new	train	train	2307	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 19:06:52
62f8aa4707d51f1227bd3935	sanity_ped_cross_60m_combined_v1_new1	train	train	1713	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 19:06:56
62bc56ebebb0ff6db81659b9	train_wallmart_pedestrian1	train	train	240	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 19:06:58
62fdefd16cf28d7159d430c2	sanity_ped_cross_80m_combined_v1_new	train	train	1818	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 19:07:13
62fb92296cf28d7159cd3322	sanity_ped_cross_20m_combined_v1_new	train	train	781	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 19:07:36
62f8d8ce07d51f1227bda0d2	sanity_ped_cross_30m_combined_v1_new	train	train	1008	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 19:07:47
62fbafb16cf28d7159cd8b6f	sanity_ped_cross_50m_combined_v1_new	train	train	1278	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 19:07:51
62fa2cb107d51f1227c7eef0	sanity_ped_cross_40m_combined_v1_new	train	train	1141	AMBARELLA_3840_1920	unknown, unknown, unknown, unknown	950	1675	1585	21/08/2023, 19:07:54
64e3741d7225d01c8be18b12	official_racam_batch3a_rig3_50s_part2_for_train_updated_tagged_images	train	train	2823	QUAD	unknown, unknown, unknown, unknown, 	950	1675	1585	23/08/2023, 15:29:11
64e374ef7225d01c8be18b1a	official_crossing_black_car_40m_70m_55m_for_train_updated_tagged_images	train	train	157	QUAD	unknown, unknown, unknown, unknown, 	950	1675	1585	23/08/2023, 15:29:11
64e375fe7225d01c8be18b25	official_batch_1_rider_for_train_updated_tagged_images	train	train	1798	QUAD	unknown, unknown, unknown, unknown, 	950	1675	1585	23/08/2023, 15:29:11
64e3869f7225d01c8be18b88	official_combined_night_urban_and_highway_2_for_train_updated_added_to_official_super_set_od_train_quad	train	train	1067	QUAD	unknown, unknown, unknown, unknown, 	950	1675	1585	23/08/2023, 15:29:11
6522d6d554107825f76a3a46	official_od_collected_night_issues_from_wolfsburg_demo_v2_batch_8_split_by_size_of_200_od_for_train_tagged	train	train	200	8MP_JPG	demo, germany, issues, night, v2, wolfsburg	950	1675	1585	8/10/2023
6522d81b54107825f76a3a53	official_od_od_issues_by_videos_filtering_night_wolfsburg_demo_0_1_batch_7_split_by_size_of_116_od_for_train_tagged_added_to_official_super_set_od_train_8mp	train	train	115	8MP_JPG	demo, germany, night, train, wolfsburg	950	1675	1585	8/10/2023
6522d83f54107825f76a3a55	official_od_od_issues_by_videos_filtering_night_wolfsburg_demo_0_1_batch_6_split_by_size_of_116_od_for_train_tagged_added_to_official_super_set_od_train_8mp	train	train	115	8MP_JPG	demo, germany, night, train, wolfsburg	950	1675	1585	8/10/2023
6522d84954107825f76a3a56	official_od_od_issues_by_videos_filtering_night_wolfsburg_demo_0_1_batch_5_split_by_size_of_116_od_for_train_tagged	train	train	116	8MP_JPG	demo, germany, night, train, wolfsburg	950	1675	1585	8/10/2023
6526a79f54107825f76a4c70	official_od_collected_night_random_from_wolfsburg_demo_v2_batch_30_split_by_size_of_200_od_for_train_tagged	train	train	83	8MP_JPG	demo, germany, night, random, v2, wolfsburg	-1	-1	-1	11/10/2023
6526aa2554107825f76a4c78	official_od_collected_night_random_from_wolfsburg_demo_v2_batch_18_split_by_size_of_200_od_for_train_tagged	train	train	189	8MP_JPG	demo, germany, night, random, v2, wolfsburg	-1	-1	-1	11/10/2023
6526acb454107825f76a4c90	official_od_collected_night_random_from_wolfsburg_demo_v2_batch_12_split_by_size_of_200_od_for_train_tagged	train	train	60	8MP_JPG	demo, germany, night, random, v2, wolfsburg	-1	-1	-1	11/10/2023
6526b6b354107825f76a4d23	official_od_collected_night_issues_from_wolfsburg_demo_v2_batch_11_split_by_size_of_200_od_for_train_tagged	train	train	200	8MP_JPG	demo, germany, issues, night, v2, wolfsburg	-1	-1	-1	11/10/2023
6526b7ae54107825f76a4d2e	official_od_collected_night_issues_from_wolfsburg_demo_v2_batch_10_split_by_size_of_200_od_for_train_tagged	train	train	200	8MP_JPG	demo, germany, issues, night, v2, wolfsburg	-1	-1	-1	11/10/2023
6527c4fb54107825f76a5056	official_od__sheep_superset_6502aaf17edfb609dc1b4ab9_for_fa_removal_train_skipped_every_10_img_batch_10_split_by_size_of_100_od_for_train_tagged	train	train	100	8MP_JPG	germany, kitzigen, test_track, wolfsburg	-1	-1	-1	12/10/2023
6527c60d54107825f76a505e	official_od__sheep_superset_6502aaf17edfb609dc1b4ab9_for_fa_removal_train_skipped_every_10_img_batch_3_split_by_size_of_100_od_for_train_tagged	train	train	84	8MP_JPG	germany, kitzigen, test_track, wolfsburg	-1	-1	-1	12/10/2023
6527c63454107825f76a505f	official_od__sheep_superset_6502aaf17edfb609dc1b4ab9_for_fa_removal_train_skipped_every_10_img_batch_2_split_by_size_of_100_od_for_train_tagged	train	train	100	8MP_JPG	germany, kitzigen, test_track, wolfsburg	-1	-1	-1	12/10/2023
6527c65b54107825f76a5060	official_od__sheep_superset_6502aaf17edfb609dc1b4ab9_for_fa_removal_train_skipped_every_10_img_batch_1_split_by_size_of_100_od_for_train_tagged	train	train	100	8MP_JPG	germany, kitzigen, test_track, wolfsburg	-1	-1	-1	12/10/2023
6527c68354107825f76a5061	official_od__sheep_superset_6502aaf17edfb609dc1b4ab9_for_fa_removal_train_skipped_every_10_img_batch_0_split_by_size_of_100_od_for_train_tagged	train	train	100	8MP_JPG	germany, kitzigen, test_track, wolfsburg	-1	-1	-1	12/10/2023
63b6ab412426700446d1ffc8	official_batch_1_fp_from_conti_for_train_updated	train	train	1772	QUAD	2w, day, cloudy	-1	-1	-1	27/11/2023, 10:25:43
6564534e54107825f77c5c67	official_od_on_sr_data_01_peds_2w_filtered_for_train_updated	train	train	829	QUAD	2w, day, cloudy	-1	-1	-1	27/11/2023, 10:29:07
63b6cd502426700446d2d367	official_big_set_2w_rider_03_for_train_updated	train	train	719	QUAD	2w, day, cloudy	-1	-1	-1	27/11/2023, 10:29:14
63b6cd092426700446d2d30b	official_big_set_2w_rider_02_for_train_updated	train	train	1208	QUAD	2w, day, cloudy	-1	-1	-1	27/11/2023, 10:29:19
6565f3b3fa38f84eb4f861b5	_collected_night_random_from_wolfsburg_demo_v2_batch_25_split_by_size_of_200_for_train_od_tagged	train	train	191	8MP_JPG	demo, germany, night, random, v2, wolfsburg	-1	-1	-1	28/11/2023, 16:05:44
6565f3d6fa38f84eb4f872c5	_collected_night_random_from_wolfsburg_demo_v2_batch_2_split_by_size_of_200_for_train_od_tagged	train	train	147	8MP_JPG	demo, germany, night, random, v2, wolfsburg	-1	-1	-1	28/11/2023, 16:06:18
6565f45bfa38f84eb4f87b89	_hideous_visalia_for_train_od_skip_30_tagged	train	train	60	8MP_JPG	/PRE_DAG_UPLOUDS/IL_AB/2023_08_23/2023_08_23_22_39_06/2023_08_23_22_39_06, day, highway, israel, night, urban	-1	-1	-1	28/11/2023, 16:08:30
65cb36f0ab0e1008324427c1	_buildings_test_track_kitzingen_superset_6502b36e7edfb609dc1b4b00_for_fa_removal_train_skipped_every_10_img_batch_4_split_by_size_of_108_for_train_od_tagged	train	train	44	8MP_JPG	germany, kitzigen, test_track, wolfsburg	-1	-1	-1	13/02/2024, 11:31:31
65cb373cab0e100832442a35	_buildings_test_track_kitzingen_superset_6502b36e7edfb609dc1b4b00_for_fa_removal_train_skipped_every_10_img_batch_2_split_by_size_of_108_for_train_od_tagged	train	train	45	8MP_JPG	germany, kitzigen, test_track, wolfsburg	-1	-1	-1	13/02/2024, 12:30:53
65cb450eab0e100832449c7e	_pert_palatine_for_train_od_tagged	train	train	1066	8MP_JPG	/PRE_DAG_UPLOUDS/IL_AB/2023_08_23/2023_08_23_22_39_06/2023_08_23_22_39_06, day, highway, israel, night, urban	-1	-1	-1	13/02/2024, 12:31:45
63baba282426700446d4e8e4	official_4w_highway_and_urban_night_dataset_for_train_updated	train	train	764	QUAD	fixing, night, train	-1	-1	-1	28/02/2024, 12:32:51
63bac7372426700446d546e4	official_batch4_night_set_for_train_updated	train	train	1347	QUAD	fixing, night, train	-1	-1	-1	28/02/2024, 12:33:40
63bad9d52426700446d5b900	official_night_issues_set_for_train_updated	train	train	1603	QUAD	fixing, night, train	-1	-1	-1	28/02/2024, 12:35:48
63babaab2426700446d4e98d	official_night_dataset_week_27_for_train_updated	train	train	831	QUAD	fixing, night, train	-1	-1	-1	28/02/2024, 12:36:47
63bacf302426700446d5af5b	official_newman_conti_mfc520_japan_night_for_train_updated	train	train	15760	QUAD	night	-1	-1	-1	28/02/2024, 15:21:27
63babc4c2426700446d4ea3a	official_combined_night_urban_and_highway_3_for_train_updated	train	train	4888	QUAD	night	-1	-1	-1	28/02/2024, 15:21:33
64e375c97225d01c8be18b23	official_combined_night_urban_and_highway_2_for_train_updated_tagged_images	train	train	3878	QUAD	fixing, night, train	-1	-1	-1	10/3/2024
63bac6de2426700446d5378e	official_batch5_night_set_for_train_updated	train	train	1147	QUAD	fixing, night, train	-1	-1	-1	10/3/2024
6535079854107825f76b908f	official_od_collected_night_random_from_wolfsburg_demo_v2_batch_3_split_by_size_of_200_od_for_train_tagged	train	train	200	8MP_JPG	fixing	-1	-1	-1	10/3/2024
65ed7b9879512c347d507908	_endemic_north_las_vegas_chosen_to_tag_every_3_images_to_tag_batch_1_each_300	train	train	53	8MP_JPG	CLEAR, TEL_AVIV, TAR_LINES, DAY, ISRAEL, ARROWS	-1	-1	-1	16/04/2024, 18:37:47
665ed99306e1a362691f11dd	2w_crossing_100m_yv1_renault_demo_to_tag	train	train	120	8MP_JPG	GERMANY, DAY, YELLOW_VEST	-1	-1	-1	4/6/2024
665ed99306e1a362691f11dc	2w_crossing_60m_yv_renault_demo_to_tag	train	train	120	8MP_JPG	GERMANY, CLEAR, DAY, YELLOW_VEST	-1	-1	-1	4/6/2024
665ed99206e1a362691f11db	ped_crossing_40m_2_scenario_renault_demo_to_tag	train	train	120	8MP_JPG	GERMANY, DAY	-1	-1	-1	4/6/2024
665ebe4806e1a362691f0501	_4w_crossing_80m_80kph_1_scenario_renault_demo_to_tag	train	train	49	8MP_JPG	GERMANY, DAY	-1	-1	-1	4/6/2024
665ebe4706e1a362691f0500	_ped_crossing_60m_yv_renault_demo_to_tag	train	train	180	8MP_JPG	GERMANY, DAY, YELLOW_VEST	-1	-1	-1	4/6/2024
665ebe4606e1a362691f04ff	_4w_crossing_120m_80kph_1_scenario_renault_demo_to_tag	train	train	58	8MP_JPG	GERMANY, DAY	-1	-1	-1	4/6/2024
665ebe4506e1a362691f04fe	_ped_crossing_80m_yv_renault_demo_to_tag	train	train	240	8MP_JPG	GERMANY, DAY, YELLOW_VEST	-1	-1	-1	4/6/2024
665ebe4406e1a362691f04fd	_ped_crossing_70m_yv_renault_demo_to_tag	train	train	180	8MP_JPG	GERMANY, DAY, YELLOW_VEST	-1	-1	-1	4/6/2024
665ebe4106e1a362691f04fb	_2w_crossing_100m_3_scenario_renault_demo_to_tag	train	train	120	8MP_JPG	GERMANY, DAY	-1	-1	-1	4/6/2024
665ebe4006e1a362691f04fa	_2w_crossing_60m_3_scenario_renault_demo_to_tag	train	train	180	8MP_JPG	GERMANY, DAY	-1	-1	-1	4/6/2024
665ebe3f06e1a362691f04f9	_2w_crossing_40m_yv_renault_demo_to_tag	train	train	180	8MP_JPG	GERMANY, DAY, YELLOW_VEST	-1	-1	-1	4/6/2024
665ebe3e06e1a362691f04f8	_2w_crossing_40m_3_scenario_renault_demo_to_tag	train	train	120	8MP_JPG	GERMANY, DAY	-1	-1	-1	4/6/2024
665ddfb906e1a362691efa13	od_sanity_4w_heading_static_30m_deg_45_renault_fr	train	train	21	8MP_JPG	GERMANY, DAY, RENAULT, DEMO	-1	-1	-1	4/6/2024
665dd9b106e1a362691ef9fc	4w_longi_300m_20kph_2_scenario_with_b2b_train_therapeutic_hoboken	train	train	120	8MP_JPG	GERMANY, DAY, CLOUDY, DEMO	-1	-1	-1	4/6/2024
665dd26206e1a362691ef4a3	od_sanity_4w_heading_static_30m_deg_315_renault_fr	train	train	20	8MP_JPG	GERMANY, DAY, RENAULT, DEMO	-1	-1	-1	4/6/2024
665dd16806e1a362691ef3fd	od_sanity_4w_heading_static_30m_deg_225_renault_fr	train	train	20	8MP_JPG	GERMANY, DAY, TWILIGHT, DEMO, CLOUDY, RENAULT	-1	-1	-1	4/6/2024
665dcfb306e1a362691ef205	od_sanity_4w_heading_static_30m_deg_270_renault_fr	train	train	20	8MP_JPG	GERMANY, DAY, RENAULT, DEMO	-1	-1	-1	4/6/2024
665da13906e1a362691e9ee9	unintelligent_fishers_every_30_images	train	train	60	8MP_JPG	GERMANY, DAY, CLOUDY	-1	-1	-1	4/6/2024
665dbf8306e1a362691eed11	passing_spokane_valley_with_b2b_train	train	train	51	8MP_JPG	GERMANY, DAY, CLOUDY	-1	-1	-1	4/6/2024
665dbf8206e1a362691eed0e	double_greeley_with_b2b_train	train	train	60	8MP_JPG	GERMANY, DAY, CLOUDY	-1	-1	-1	4/6/2024
665dbf8406e1a362691eed13	wide_shreveport_with_b2b_train	train	train	60	8MP_JPG	GERMANY, DAY, CLOUDY	-1	-1	-1	4/6/2024
665eeb1106e1a362691f3bb5	wide_shreveport_to_tag_batch_0_each_300_added_to_odtaggeddataboard	train	train	290	8MP_JPG	GERMANY, DAY	-1	-1	-1	4/6/2024
665d833e06e1a362691e9b35	_medium_hallandale_beach_every_30_images_to_tag	train	train	240	8MP_JPG	GERMANY, DAY, YELLOW_VEST	-1	-1	-1	4/6/2024
665d833d06e1a362691e9b34	_bewildered_burien_every_30_images_to_tag	train	train	199	8MP_JPG	GERMANY, DAY	-1	-1	-1	4/6/2024
665f0af806e1a362691f65f6	od_sanity_4w_heading_static_30m_deg_180_renault_fr_to_tag	train	train	21	8MP_JPG	CLEAR, GERMANY, DAY	-1	-1	-1	4/6/2024
665f0af506e1a362691f65f3	od_sanity_4w_heading_static_30m_deg_135_renault_fr_to_tag	train	train	21	8MP_JPG	CLEAR, GERMANY, DAY	-1	-1	-1	4/6/2024
665f0af406e1a362691f65f1	od_sanity_4w_heading_static_30m_deg_90_renault_fr_to_tag	train	train	21	8MP_JPG	CLEAR, GERMANY, DAY	-1	-1	-1	4/6/2024
665f0af006e1a362691f65ee	od_sanity_4w_heading_static_30m_deg_0_renault_fr_to_tag	train	train	53	8MP_JPG	CLEAR, GERMANY, DAY	-1	-1	-1	4/6/2024
665f0aed06e1a362691f65eb	ped_crossing_80m_2_scenario_to_tag	train	train	240	8MP_JPG	CLEAR, GERMANY, DAY	-1	-1	-1	5/6/2024
665ebe4306e1a362691f04fc	_ped_crossing_70m_3_scenario_renault_demo_to_tag	train	train	240	8MP_JPG	GERMANY, DAY	-1	-1	-1	5/6/2024
665dbf8506e1a362691eed14	steamy_surprise_with_b2b_train	train	train	240	8MP_JPG	GERMANY, DAY	-1	-1	-1	5/6/2024
665dbf8106e1a362691eeb81	unorthodox_newport_beach_with_b2b_train	train	train	54	8MP_JPG	GERMANY, CLOUDY, DAY	-1	-1	-1	5/6/2024
665d838206e1a362691e9b4e	daunting_lima_every_30_images_to_tag	train	train	289	8MP_JPG	YELLOW_VEST, GERMANY, DAY	-1	-1	-1	5/6/2024
665d837206e1a362691e9b48	inharmonious_morgan_hill_every_30_images_to_tag	train	train	240	8MP_JPG	YELLOW_VEST, GERMANY, DAY	-1	-1	-1	5/6/2024
665d836406e1a362691e9b43	evening_aliso_viejo_every_30_images_to_tag	train	train	289	8MP_JPG	GERMANY, DAY	-1	-1	-1	5/6/2024
665d835206e1a362691e9b3d	clean_bismarck_every_30_images_to_tag	train	train	288	8MP_JPG	GERMANY, DAY	-1	-1	-1	5/6/2024
665d834106e1a362691e9b37	flushed_loveland_every_30_images_to_tag	train	train	240	8MP_JPG	GERMANY, DAY	-1	-1	-1	5/6/2024
665d834006e1a362691e9b36	_either_las_cruces_every_30_images_to_tag	train	train	240	8MP_JPG	YELLOW_VEST, GERMANY, DAY	-1	-1	-1	5/6/2024
65ed7ba579512c347d507919	_tangy_fitchburg_chosen_to_tag_every_3_images_to_tag_batch_1_each_300	train	train	55	8MP_JPG	ARROWS, TEL_AVIV, ISRAEL, CLEAR, DAY	-1	-1	-1	16/06/2024, 10:59:58
65ed7ba279512c347d507915	_potent_valdosta_chosen_to_tag_every_3_images_to_tag_batch_1_each_300	train	train	190	8MP_JPG	ARROWS, TEL_AVIV, ISRAEL, CLEAR, DAY	-1	-1	-1	16/06/2024, 11:00:07
65ed7b9d79512c347d50790f	_likeable_hampton_chosen_to_tag_every_3_images_to_tag_batch_1_each_300	train	train	37	8MP_JPG	ARROWS, TEL_AVIV, ISRAEL, CLEAR, DAY	-1	-1	-1	16/06/2024, 11:00:19
66792eaa0273422c87058526	_strange_trucks_task_official_super_set_od_train_8mp_to_tag_batch_244_each_200_added_to_odtaggeddataboard	train	train	5	AMBARELLA_3840_1920	CLEAR, DAY, ISRAEL	-1	-1	-1	24/06/2024, 11:30:34
6527c4aa54107825f76a5053	official_od__sheep_superset_6502aaf17edfb609dc1b4ab9_for_fa_removal_train_skipped_every_10_img_batch_12_split_by_size_of_100_od_for_train_tagged	train	train	100	8MP_JPG	CLOUDY, DAY, GERMANY	-1	-1	-1	24/06/2024, 11:36:07
6527c52354107825f76a5057	official_od__sheep_superset_6502aaf17edfb609dc1b4ab9_for_fa_removal_train_skipped_every_10_img_batch_9_split_by_size_of_100_od_for_train_tagged	train	train	96	8MP_JPG	CLOUDY, DAY, GERMANY	-1	-1	-1	24/06/2024, 11:36:25
6527c4d354107825f76a5054	official_od__sheep_superset_6502aaf17edfb609dc1b4ab9_for_fa_removal_train_skipped_every_10_img_batch_11_split_by_size_of_100_od_for_train_tagged	train	train	100	8MP_JPG	CLOUDY, DAY, GERMANY	-1	-1	-1	24/06/2024, 11:36:27
6527cdb454107825f76a5078	official_od_buildings_test_track_kitzingen_superset_6502b36e7edfb609dc1b4b00_for_fa_removal_train_skipped_every_10_img_batch_0_split_by_size_of_108_od_for_train_tagged	train	train	86	8MP_JPG	CLOUDY, DAY, GERMANY	-1	-1	-1	24/06/2024, 11:36:38
6527cd8854107825f76a5077	official_od_buildings_test_track_kitzingen_superset_6502b36e7edfb609dc1b4b00_for_fa_removal_train_skipped_every_10_img_batch_1_split_by_size_of_108_od_for_train_tagged	train	train	43	8MP_JPG	CLOUDY, DAY, GERMANY	-1	-1	-1	24/06/2024, 11:36:40
6527cd6654107825f76a5075	official_od_buildings_test_track_kitzingen_superset_6502b36e7edfb609dc1b4b00_for_fa_removal_train_skipped_every_10_img_batch_2_split_by_size_of_108_od_for_train_tagged	train	train	63	8MP_JPG	CLOUDY, DAY, GERMANY	-1	-1	-1	24/06/2024, 11:36:42
6527cd3e54107825f76a5074	official_od_buildings_test_track_kitzingen_superset_6502b36e7edfb609dc1b4b00_for_fa_removal_train_skipped_every_10_img_batch_3_split_by_size_of_108_od_for_train_tagged	train	train	108	8MP_JPG	CLOUDY, DAY, GERMANY	-1	-1	-1	24/06/2024, 11:36:45
6527cd0e54107825f76a5072	official_od_buildings_test_track_kitzingen_superset_6502b36e7edfb609dc1b4b00_for_fa_removal_train_skipped_every_10_img_batch_4_split_by_size_of_108_od_for_train_tagged	train	train	64	8MP_JPG	CLOUDY, DAY, GERMANY	-1	-1	-1	24/06/2024, 11:36:47
6527c5e954107825f76a505d	official_od__sheep_superset_6502aaf17edfb609dc1b4ab9_for_fa_removal_train_skipped_every_10_img_batch_4_split_by_size_of_100_od_for_train_tagged	train	train	100	8MP_JPG	CLOUDY, DAY, GERMANY	-1	-1	-1	24/06/2024, 11:36:50
6527c5c354107825f76a505c	official_od__sheep_superset_6502aaf17edfb609dc1b4ab9_for_fa_removal_train_skipped_every_10_img_batch_5_split_by_size_of_100_od_for_train_tagged	train	train	100	8MP_JPG	CLOUDY, DAY, GERMANY	-1	-1	-1	24/06/2024, 11:36:52
6527c59c54107825f76a505b	official_od__sheep_superset_6502aaf17edfb609dc1b4ab9_for_fa_removal_train_skipped_every_10_img_batch_6_split_by_size_of_100_od_for_train_tagged	train	train	98	8MP_JPG	CLOUDY, DAY, GERMANY	-1	-1	-1	24/06/2024, 11:36:54
6527c57354107825f76a5059	official_od__sheep_superset_6502aaf17edfb609dc1b4ab9_for_fa_removal_train_skipped_every_10_img_batch_7_split_by_size_of_100_od_for_train_tagged	train	train	96	8MP_JPG	CLOUDY, DAY, GERMANY	-1	-1	-1	24/06/2024, 11:36:56
6527c54c54107825f76a5058	official_od__sheep_superset_6502aaf17edfb609dc1b4ab9_for_fa_removal_train_skipped_every_10_img_batch_8_split_by_size_of_100_od_for_train_tagged	train	train	100	8MP_JPG	CLOUDY, DAY, GERMANY	-1	-1	-1	24/06/2024, 11:36:58
6535079f54107825f76b951f	official_od_collected_night_issues_from_wolfsburg_demo_v2_batch_12_split_by_size_of_200_od_for_train_tagged	train	train	200	8MP_JPG	CLEAR, DEMO, NIGHT, GERMANY	-1	-1	-1	24/06/2024, 11:37:34
6526b88e54107825f76a4d33	official_od_collected_night_issues_from_wolfsburg_demo_v2_batch_9_split_by_size_of_200_od_for_train_tagged	train	train	106	8MP_JPG	CLEAR, DEMO, NIGHT, GERMANY	-1	-1	-1	24/06/2024, 11:37:38
6526b5ae54107825f76a4d11	official_od_collected_night_issues_from_wolfsburg_demo_v2_batch_13_split_by_size_of_200_od_for_train_tagged	train	train	200	8MP_JPG	CLEAR, DEMO, NIGHT, GERMANY	-1	-1	-1	24/06/2024, 11:37:42
6526b48c54107825f76a4d0e	official_od_collected_night_issues_from_wolfsburg_demo_v2_batch_14_split_by_size_of_200_od_for_train_tagged	train	train	200	8MP_JPG	CLEAR, DEMO, NIGHT, GERMANY	-1	-1	-1	24/06/2024, 11:37:45
6526b39d54107825f76a4d07	official_od_collected_night_issues_from_wolfsburg_demo_v2_batch_15_split_by_size_of_200_od_for_train_tagged	train	train	187	8MP_JPG	CLEAR, DEMO, NIGHT, GERMANY	-1	-1	-1	24/06/2024, 11:37:47
6526b99b54107825f76a4d38	official_od_collected_night_issues_from_wolfsburg_demo_v2_batch_7_split_by_size_of_200_od_for_train_tagged	train	train	199	8MP_JPG	CLEAR, GERMANY, DEMO, ARROWS, NIGHT	-1	-1	-1	24/06/2024, 11:37:59
6522d6f154107825f76a3a47	official_od_collected_night_issues_from_wolfsburg_demo_v2_batch_6_split_by_size_of_200_od_for_train_tagged	train	train	141	8MP_JPG	TAR_LINES, CLEAR, GERMANY, DEMO, NIGHT	950	1675	1585	24/06/2024, 11:38:04
6526baab54107825f76a4d3b	official_od_collected_night_issues_from_wolfsburg_demo_v2_batch_4_split_by_size_of_200_od_for_train_tagged	train	train	118	8MP_JPG	CLEAR, GERMANY, DEMO, ARROWS, NIGHT	-1	-1	-1	24/06/2024, 11:38:18
6565f44efa38f84eb4f876bc	_2023_09_07_23_58_56_wolfsbourg_magna_clear_night1_2_skipped_120_batch_4_split_by_size_of_100_for_train_od_tagged	train	train	45	8MP_JPG	CLEAR, EUROPE, GERMANY, DEMO, VWB, NIGHT	-1	-1	-1	24/06/2024, 11:39:24
6565f3a1fa38f84eb4f85ba9	_collected_night_random_from_wolfsburg_demo_v2_batch_27_split_by_size_of_200_for_train_od_tagged	train	train	200	8MP_JPG	DEMO, NIGHT, GERMANY	-1	-1	-1	24/06/2024, 11:41:20
6565f398fa38f84eb4f856a5	_collected_night_random_from_wolfsburg_demo_v2_batch_28_split_by_size_of_200_for_train_od_tagged	train	train	200	8MP_JPG	DEMO, NIGHT, GERMANY	-1	-1	-1	24/06/2024, 11:41:24
6565f3bdfa38f84eb4f86571	_collected_night_random_from_wolfsburg_demo_v2_batch_24_split_by_size_of_200_for_train_od_tagged	train	train	177	8MP_JPG	DEMO, NIGHT, GERMANY	-1	-1	-1	24/06/2024, 11:41:44
